_id,created_at,updated_at,s_node_id,e_node_id,length,street_id,max_velocity,street_level,street_name,street_type
117,2020-10-18T13:26:18.045Z,2020-10-18T13:26:18.045Z,5738009472,366391073,24,32575869,,4,Lê Văn Thịnh,unclassified
118,2020-10-18T13:26:18.052Z,2020-10-18T13:26:18.052Z,366391073,5738009472,24,32575869,,4,Lê Văn Thịnh,unclassified
119,2020-10-18T13:26:18.065Z,2020-10-18T13:26:18.065Z,366391073,5738009436,56,32575869,,4,Lê Văn Thịnh,unclassified
120,2020-10-18T13:26:18.069Z,2020-10-18T13:26:18.069Z,5738009436,366391073,56,32575869,,4,Lê Văn Thịnh,unclassified
121,2020-10-18T13:26:18.091Z,2020-10-18T13:26:18.091Z,5738009436,4947228847,24,32575869,,4,Lê Văn Thịnh,unclassified
122,2020-10-18T13:26:18.106Z,2020-10-18T13:26:18.106Z,4947228847,5738009436,24,32575869,,4,Lê Văn Thịnh,unclassified
123,2020-10-18T13:26:18.127Z,2020-10-18T13:26:18.127Z,4947228847,5738009815,48,32575869,,4,Lê Văn Thịnh,unclassified
124,2020-10-18T13:26:18.132Z,2020-10-18T13:26:18.132Z,5738009815,4947228847,48,32575869,,4,Lê Văn Thịnh,unclassified
125,2020-10-18T13:26:18.142Z,2020-10-18T13:26:18.142Z,5738009815,4947228892,60,32575869,,4,Lê Văn Thịnh,unclassified
126,2020-10-18T13:26:18.146Z,2020-10-18T13:26:18.146Z,4947228892,5738009815,60,32575869,,4,Lê Văn Thịnh,unclassified
127,2020-10-18T13:26:18.151Z,2020-10-18T13:26:18.151Z,4947228892,3178488395,66,32575869,,4,Lê Văn Thịnh,unclassified
128,2020-10-18T13:26:18.159Z,2020-10-18T13:26:18.159Z,3178488395,4947228892,66,32575869,,4,Lê Văn Thịnh,unclassified
129,2020-10-18T13:26:18.167Z,2020-10-18T13:26:18.167Z,3178488395,5742400014,98,32575869,,4,Lê Văn Thịnh,unclassified
130,2020-10-18T13:26:18.172Z,2020-10-18T13:26:18.172Z,5742400014,3178488395,98,32575869,,4,Lê Văn Thịnh,unclassified
131,2020-10-18T13:26:18.175Z,2020-10-18T13:26:18.175Z,5742400014,5742400015,50,32575869,,4,Lê Văn Thịnh,unclassified
132,2020-10-18T13:26:18.179Z,2020-10-18T13:26:18.179Z,5742400015,5742400014,50,32575869,,4,Lê Văn Thịnh,unclassified
133,2020-10-18T13:26:18.184Z,2020-10-18T13:26:18.184Z,5742400015,5742400013,37,32575869,,4,Lê Văn Thịnh,unclassified
134,2020-10-18T13:26:18.191Z,2020-10-18T13:26:18.191Z,5742400013,5742400015,37,32575869,,4,Lê Văn Thịnh,unclassified
135,2020-10-18T13:26:18.208Z,2020-10-18T13:26:18.208Z,5742400013,5742399954,73,32575869,,4,Lê Văn Thịnh,unclassified
136,2020-10-18T13:26:18.224Z,2020-10-18T13:26:18.224Z,5742399954,5742400013,73,32575869,,4,Lê Văn Thịnh,unclassified
137,2020-10-18T13:26:18.228Z,2020-10-18T13:26:18.228Z,5742399954,5742930978,22,32575869,,4,Lê Văn Thịnh,unclassified
138,2020-10-18T13:26:18.243Z,2020-10-18T13:26:18.243Z,5742930978,5742399954,22,32575869,,4,Lê Văn Thịnh,unclassified
139,2020-10-18T13:26:18.247Z,2020-10-18T13:26:18.247Z,5742930978,5742930981,20,32575869,,4,Lê Văn Thịnh,unclassified
140,2020-10-18T13:26:18.251Z,2020-10-18T13:26:18.251Z,5742930981,5742930978,20,32575869,,4,Lê Văn Thịnh,unclassified
141,2020-10-18T13:26:18.254Z,2020-10-18T13:26:18.254Z,5742930981,5743072788,19,32575869,,4,Lê Văn Thịnh,unclassified
142,2020-10-18T13:26:18.267Z,2020-10-18T13:26:18.267Z,5743072788,5742930981,19,32575869,,4,Lê Văn Thịnh,unclassified
143,2020-10-18T13:26:18.271Z,2020-10-18T13:26:18.271Z,5743072788,5742400016,14,32575869,,4,Lê Văn Thịnh,unclassified
144,2020-10-18T13:26:18.308Z,2020-10-18T13:26:18.308Z,5742400016,5743072788,14,32575869,,4,Lê Văn Thịnh,unclassified
145,2020-10-18T13:26:18.312Z,2020-10-18T13:26:18.312Z,5742400016,5738009486,123,32575869,,4,Lê Văn Thịnh,unclassified
146,2020-10-18T13:26:18.315Z,2020-10-18T13:26:18.315Z,5738009486,5742400016,123,32575869,,4,Lê Văn Thịnh,unclassified
147,2020-10-18T13:26:18.318Z,2021-04-04T09:04:04.709Z,366465467,366466938,11,32575874,,4,Xã Trung Chánh,unclassified
148,2020-10-18T13:26:18.321Z,2021-04-04T09:04:06.037Z,366466938,366465467,11,32575874,,4,Xã Trung Chánh,unclassified
149,2020-10-18T13:26:18.325Z,2021-04-04T09:04:07.286Z,366466938,366416812,21,32575874,,4,Xã Trung Chánh,unclassified
150,2020-10-18T13:26:18.329Z,2021-04-04T09:04:09.618Z,366416812,366466938,21,32575874,,4,Xã Trung Chánh,unclassified
151,2020-10-18T13:26:18.334Z,2021-04-04T09:04:11.130Z,366416812,5753017390,25,32575874,,4,Xã Trung Chánh,unclassified
152,2020-10-18T13:26:18.338Z,2021-04-04T09:04:12.611Z,5753017390,366416812,25,32575874,,4,Xã Trung Chánh,unclassified
153,2020-10-18T13:26:18.342Z,2021-04-04T09:04:14.778Z,5753017390,366478059,8,32575874,,4,Xã Trung Chánh,unclassified
154,2020-10-18T13:26:18.346Z,2021-04-04T09:04:16.882Z,366478059,5753017390,8,32575874,,4,Xã Trung Chánh,unclassified
155,2020-10-18T13:26:18.350Z,2021-04-04T09:04:18.331Z,366478059,366472951,85,32575874,,4,Xã Trung Chánh,unclassified
156,2020-10-18T13:26:18.354Z,2021-04-04T09:04:21.476Z,366472951,366478059,85,32575874,,4,Xã Trung Chánh,unclassified
157,2020-10-18T13:26:18.357Z,2020-10-18T13:26:18.357Z,1894608446,3202462314,11,32575935,,3,Tân Phú,primary_link
158,2020-10-18T13:26:18.360Z,2020-10-18T13:26:18.360Z,3202462314,2351843539,85,32575935,,3,Tân Phú,primary_link
159,2020-10-18T13:26:18.363Z,2020-10-18T13:26:18.363Z,2351843539,3202462315,29,32575935,,3,Tân Phú,primary_link
160,2020-10-18T13:26:18.366Z,2020-10-18T13:26:18.366Z,3202462315,3202462316,15,32575935,,3,Tân Phú,primary_link
161,2020-10-18T13:26:18.370Z,2020-10-18T13:26:18.370Z,3202462316,3202462317,21,32575935,,3,Tân Phú,primary_link
162,2020-10-18T13:26:18.375Z,2020-10-18T13:26:18.375Z,3202462317,3202462318,22,32575935,,3,Tân Phú,primary_link
163,2020-10-18T13:26:18.380Z,2020-10-18T13:26:18.380Z,3202462318,3202462319,14,32575935,,3,Tân Phú,primary_link
164,2020-10-18T13:26:18.383Z,2020-10-18T13:26:18.383Z,3202462319,2344021182,11,32575935,,3,Tân Phú,primary_link
165,2020-10-18T13:26:18.387Z,2020-10-18T13:26:18.387Z,2344021182,2344021186,17,32575935,,3,Tân Phú,primary_link
166,2020-10-18T13:26:18.393Z,2020-10-18T13:26:18.393Z,2344021186,2345121528,9,32575935,,3,Tân Phú,primary_link
167,2020-10-18T13:26:18.397Z,2020-10-18T13:26:18.397Z,5769406271,4638968132,5,32575943,,4,Lê Minh Xuân,tertiary
168,2020-10-18T13:26:18.407Z,2020-10-18T13:26:18.407Z,4638968132,5769406271,5,32575943,,4,Lê Minh Xuân,tertiary
169,2020-10-18T13:26:18.410Z,2020-10-18T13:26:18.410Z,4638968132,4638968130,17,32575943,,4,Lê Minh Xuân,tertiary
170,2020-10-18T13:26:18.413Z,2020-10-18T13:26:18.413Z,4638968130,4638968132,17,32575943,,4,Lê Minh Xuân,tertiary
171,2020-10-18T13:26:18.417Z,2020-10-18T13:26:18.417Z,4638968130,2299416638,20,32575943,,4,Lê Minh Xuân,tertiary
172,2020-10-18T13:26:18.421Z,2020-10-18T13:26:18.421Z,2299416638,4638968130,20,32575943,,4,Lê Minh Xuân,tertiary
173,2020-10-18T13:26:18.438Z,2020-10-18T13:26:18.438Z,2299416638,4639027499,9,32575943,,4,Lê Minh Xuân,tertiary
174,2020-10-18T13:26:18.443Z,2020-10-18T13:26:18.443Z,4639027499,2299416638,9,32575943,,4,Lê Minh Xuân,tertiary
175,2020-10-18T13:26:18.447Z,2020-10-18T13:26:18.447Z,4639027499,4639027501,67,32575943,,4,Lê Minh Xuân,tertiary
176,2020-10-18T13:26:18.452Z,2020-10-18T13:26:18.452Z,4639027501,4639027499,67,32575943,,4,Lê Minh Xuân,tertiary
177,2020-10-18T13:26:18.457Z,2020-10-18T13:26:18.457Z,4639027501,5772608672,25,32575943,,4,Lê Minh Xuân,tertiary
178,2020-10-18T13:26:18.461Z,2020-10-18T13:26:18.461Z,5772608672,4639027501,25,32575943,,4,Lê Minh Xuân,tertiary
179,2020-10-18T13:26:18.466Z,2020-10-18T13:26:18.466Z,5772608672,366430703,47,32575943,,4,Lê Minh Xuân,tertiary
180,2020-10-18T13:26:18.469Z,2020-10-18T13:26:18.469Z,366430703,5772608672,47,32575943,,4,Lê Minh Xuân,tertiary
181,2020-10-18T13:26:18.474Z,2020-10-18T13:26:18.474Z,366430703,5772608671,10,32575943,,4,Lê Minh Xuân,tertiary
182,2020-10-18T13:26:18.478Z,2020-10-18T13:26:18.478Z,5772608671,366430703,10,32575943,,4,Lê Minh Xuân,tertiary
183,2020-10-18T13:26:18.482Z,2020-10-18T13:26:18.482Z,5772608671,3011828036,52,32575943,,4,Lê Minh Xuân,tertiary
184,2020-10-18T13:26:18.488Z,2020-10-18T13:26:18.488Z,3011828036,5772608671,52,32575943,,4,Lê Minh Xuân,tertiary
185,2020-10-18T13:26:18.493Z,2020-10-18T13:26:18.493Z,5769406267,366410141,35,32575944,,4,Phú Hòa,unclassified
186,2020-10-18T13:26:18.498Z,2020-10-18T13:26:18.498Z,366410141,5769406267,35,32575944,,4,Phú Hòa,unclassified
187,2020-10-18T13:26:18.502Z,2020-10-18T13:26:18.502Z,366410141,366448126,12,32575944,,4,Phú Hòa,unclassified
188,2020-10-18T13:26:18.506Z,2020-10-18T13:26:18.506Z,366448126,366410141,12,32575944,,4,Phú Hòa,unclassified
189,2020-10-18T13:26:18.509Z,2020-10-18T13:26:18.509Z,366448126,366471682,18,32575944,,4,Phú Hòa,unclassified
190,2020-10-18T13:26:18.514Z,2020-10-18T13:26:18.514Z,366471682,366448126,18,32575944,,4,Phú Hòa,unclassified
191,2020-10-18T13:26:18.519Z,2020-10-18T13:26:18.519Z,366471682,2299416634,35,32575944,,4,Phú Hòa,unclassified
192,2020-10-18T13:26:18.524Z,2020-10-18T13:26:18.524Z,2299416634,366471682,35,32575944,,4,Phú Hòa,unclassified
193,2020-10-18T13:26:18.528Z,2020-10-18T13:26:18.528Z,2299416634,366458681,22,32575944,,4,Phú Hòa,unclassified
194,2020-10-18T13:26:18.532Z,2020-10-18T13:26:18.532Z,366458681,2299416634,22,32575944,,4,Phú Hòa,unclassified
195,2020-10-18T13:26:18.535Z,2020-10-18T13:26:18.535Z,366458681,5092125129,58,32575944,,4,Phú Hòa,unclassified
196,2020-10-18T13:26:18.540Z,2020-10-18T13:26:18.540Z,5092125129,366458681,58,32575944,,4,Phú Hòa,unclassified
197,2020-10-18T13:26:18.545Z,2020-10-18T13:26:18.545Z,5092125129,5772608673,21,32575944,,4,Phú Hòa,unclassified
198,2020-10-18T13:26:18.549Z,2020-10-18T13:26:18.549Z,5772608673,5092125129,21,32575944,,4,Phú Hòa,unclassified
